Date,Distance (in AU)
 1965-Nov-19,0.002505561
 1965-Nov-20,0.002521447
 1965-Nov-21,0.002540364
 1965-Nov-22,0.002562176
 1965-Nov-23,0.002586367
 1965-Nov-24,0.00261196
 1965-Nov-25,0.002637559
 1965-Nov-26,0.002661449
 1965-Nov-27,0.002681779
 1965-Nov-28,0.002696749
 1965-Nov-29,0.002704808
 1965-Nov-30,0.002704817
 1965-Dec-01,0.002696188
 1965-Dec-02,0.002678982
 1965-Dec-03,0.002653966
 1965-Dec-04,0.002622619
 1965-Dec-05,0.002587075
 1965-Dec-06,0.002549987
 1965-Dec-07,0.002514291
 1965-Dec-08,0.002482893
 1965-Dec-09,0.002458283
 1965-Dec-10,0.002442189
 1965-Dec-11,0.002435338
 1965-Dec-12,0.002437409
 1965-Dec-13,0.002447215
 1965-Dec-14,0.002463029
 1965-Dec-15,0.002482968
 1965-Dec-16,0.002505323
 1965-Dec-17,0.00252877
 1965-Dec-18,0.002552437
 1965-Dec-19,0.002575847
 1965-Dec-20,0.00259878
 1965-Dec-21,0.002621093
 1965-Dec-22,0.002642551
 1965-Dec-23,0.002662698
 1965-Dec-24,0.002680799
 1965-Dec-25,0.002695847
 1965-Dec-26,0.002706645
 1965-Dec-27,0.002711933
 1965-Dec-28,0.002710542
 1965-Dec-29,0.002701566
 1965-Dec-30,0.002684527
 1965-Dec-31,0.002659516
 1966-Jan-01,0.002627316
 1966-Jan-02,0.002589469
 1966-Jan-03,0.002548278
 1966-Jan-04,0.002506704
 1966-Jan-05,0.002468129
 1966-Jan-06,0.002435974
 1966-Jan-07,0.002413212
 1966-Jan-08,0.00240186
 1966-Jan-09,0.002402619
 1966-Jan-10,0.002414782
 1966-Jan-11,0.002436456
 1966-Jan-12,0.002465004
 1966-Jan-13,0.002497566
 1966-Jan-14,0.002531509
 1966-Jan-15,0.002564711
 1966-Jan-16,0.002595684
 1966-Jan-17,0.002623544
 1966-Jan-18,0.002647898
 1966-Jan-19,0.002668663
 1966-Jan-20,0.002685891
 1966-Jan-21,0.002699604
 1966-Jan-22,0.002709674
 1966-Jan-23,0.002715762
 1966-Jan-24,0.002717323
 1966-Jan-25,0.002713663
 1966-Jan-26,0.002704056
 1966-Jan-27,0.002687895
 1966-Jan-28,0.002664857
 1966-Jan-29,0.002635081
 1966-Jan-30,0.002599326
 1966-Jan-31,0.002559086
 1966-Feb-01,0.002516638
 1966-Feb-02,0.002474973
 1966-Feb-03,0.002437568
 1966-Feb-04,0.002407979
 1966-Feb-05,0.002389286
 1966-Feb-06,0.002383513
 1966-Feb-07,0.002391199
 1966-Feb-08,0.002411295
 1966-Feb-09,0.002441413
 1966-Feb-10,0.002478341
 1966-Feb-11,0.002518637
 1966-Feb-12,0.002559127
 1966-Feb-13,0.00259723
 1966-Feb-14,0.002631102
 1966-Feb-15,0.002659633
 1966-Feb-16,0.002682348
 1966-Feb-17,0.002699251
 1966-Feb-18,0.002710645
 1966-Feb-19,0.002716964
 1966-Feb-20,0.002718618
 1966-Feb-21,0.002715883
 1966-Feb-22,0.002708843
 1966-Feb-23,0.002697391
 1966-Feb-24,0.002681293
 1966-Feb-25,0.002660297
 1966-Feb-26,0.002634293
 1966-Feb-27,0.002603488
 1966-Feb-28,0.002568584
 1966-Mar-01,0.002530916
 1966-Mar-02,0.002492527
 1966-Mar-03,0.002456115
 1966-Mar-04,0.002424821
 1966-Mar-05,0.002401839
 1966-Mar-06,0.002389878
 1966-Mar-07,0.002390612
 1966-Mar-08,0.002404286
 1966-Mar-09,0.002429622
 1966-Mar-10,0.002464074
 1966-Mar-11,0.002504321
 1966-Mar-12,0.002546823
 1966-Mar-13,0.002588299
 1966-Mar-14,0.002626053
 1966-Mar-15,0.002658125
 1966-Mar-16,0.002683328
 1966-Mar-17,0.002701173
 1966-Mar-18,0.002711755
 1966-Mar-19,0.002715598
 1966-Mar-20,0.00271349
 1966-Mar-21,0.002706322
 1966-Mar-22,0.002694945
 1966-Mar-23,0.002680061
 1966-Mar-24,0.002662164
 1966-Mar-25,0.002641542
 1966-Mar-26,0.002618339
 1966-Mar-27,0.002592675
 1966-Mar-28,0.002564811
 1966-Mar-29,0.002535317
 1966-Mar-30,0.002505224
 1966-Mar-31,0.0024761
 1966-Apr-01,0.00245002
 1966-Apr-02,0.002429386
 1966-Apr-03,0.002416591
 1966-Apr-04,0.002413586
 1966-Apr-05,0.002421438
 1966-Apr-06,0.002440037
 1966-Apr-07,0.002468037
 1966-Apr-08,0.002503055
 1966-Apr-09,0.002542067
 1966-Apr-10,0.002581851
 1966-Apr-11,0.002619385
 1966-Apr-12,0.002652142
 1966-Apr-13,0.002678253
 1966-Apr-14,0.002696574
 1966-Apr-15,0.002706668
 1966-Apr-16,0.002708735
 1966-Apr-17,0.002703499
 1966-Apr-18,0.002692073
 1966-Apr-19,0.002675801
 1966-Apr-20,0.002656092
 1966-Apr-21,0.002634268
 1966-Apr-22,0.002611441
 1966-Apr-23,0.002588435
 1966-Apr-24,0.002565783
 1966-Apr-25,0.002543795
 1966-Apr-26,0.002522684
 1966-Apr-27,0.002502733
 1966-Apr-28,0.002484447
 1966-Apr-29,0.002468658
 1966-Apr-30,0.002456529
 1966-May-01,0.00244944
 1966-May-02,0.002448753
 1966-May-03,0.002455516
 1966-May-04,0.002470159
 1966-May-05,0.002492294
 1966-May-06,0.002520667
 1966-May-07,0.002553285
 1966-May-08,0.002587664
 1966-May-09,0.002621145
 1966-May-10,0.002651191
 1966-May-11,0.002675628
 1966-May-12,0.002692821
 1966-May-13,0.002701767
 1966-May-14,0.002702138
 1966-May-15,0.00269426
 1966-May-16,0.002679062
 1966-May-17,0.002657972
 1966-May-18,0.002632776
 1966-May-19,0.002605445
 1966-May-20,0.00257793
 1966-May-21,0.002551964
 1966-May-22,0.00252889
 1966-May-23,0.002509566
 1966-May-24,0.002494358
 1966-May-25,0.002483238
 1966-May-26,0.002475957
 1966-May-27,0.002472238
 1966-May-28,0.002471942
 1966-May-29,0.00247515
 1966-May-30,0.002482145
 1966-May-31,0.00249329
 1966-Jun-01,0.002508846
 1966-Jun-02,0.002528773
 1966-Jun-03,0.002552576
 1966-Jun-04,0.002579242
 1966-Jun-05,0.002607273
 1966-Jun-06,0.002634821
 1966-Jun-07,0.00265987
 1966-Jun-08,0.002680448
 1966-Jun-09,0.002694821
 1966-Jun-10,0.002701658
 1966-Jun-11,0.002700161
 1966-Jun-12,0.002690147
 1966-Jun-13,0.002672093
 1966-Jun-14,0.00264713
 1966-Jun-15,0.002616994
 1966-Jun-16,0.002583906
 1966-Jun-17,0.002550386
 1966-Jun-18,0.002519
 1966-Jun-19,0.002492063
 1966-Jun-20,0.002471357
 1966-Jun-21,0.002457918
 1966-Jun-22,0.002451955
 1966-Jun-23,0.002452948
 1966-Jun-24,0.002459863
 1966-Jun-25,0.002471443
 1966-Jun-26,0.002486478
 1966-Jun-27,0.002503994
 1966-Jun-28,0.00252332
 1966-Jun-29,0.002544052
 1966-Jun-30,0.002565933
 1966-Jul-01,0.002588701
 1966-Jul-02,0.002611938
 1966-Jul-03,0.00263497
 1966-Jul-04,0.002656833
 1966-Jul-05,0.002676305
 1966-Jul-06,0.002692001
 1966-Jul-07,0.00270251
 1966-Jul-08,0.002706545
 1966-Jul-09,0.002703102
 1966-Jul-10,0.002691608
 1966-Jul-11,0.002672039
 1966-Jul-12,0.002645019
 1966-Jul-13,0.002611868
 1966-Jul-14,0.002574592
 1966-Jul-15,0.002535794
 1966-Jul-16,0.002498472
 1966-Jul-17,0.002465713
 1966-Jul-18,0.00244029
 1966-Jul-19,0.002424252
 1966-Jul-20,0.002418595
 1966-Jul-21,0.002423144
 1966-Jul-22,0.002436675
 1966-Jul-23,0.002457242
 1966-Jul-24,0.002482592
 1966-Jul-25,0.002510554
 1966-Jul-26,0.00253931
 1966-Jul-27,0.00256752
 1966-Jul-28,0.002594317
 1966-Jul-29,0.002619205
 1966-Jul-30,0.002641915
 1966-Jul-31,0.00266224
 1966-Aug-01,0.002679904
 1966-Aug-02,0.002694468
 1966-Aug-03,0.002705303
 1966-Aug-04,0.002711609
 1966-Aug-05,0.002712501
 1966-Aug-06,0.00270712
 1966-Aug-07,0.002694784
 1966-Aug-08,0.002675137
 1966-Aug-09,0.002648303
 1966-Aug-10,0.002615018
 1966-Aug-11,0.002576729
 1966-Aug-12,0.002535615
 1966-Aug-13,0.002494523
 1966-Aug-14,0.002456751
 1966-Aug-15,0.002425685
 1966-Aug-16,0.002404306
 1966-Aug-17,0.002394675
 1966-Aug-18,0.00239753
 1966-Aug-19,0.002412171
 1966-Aug-20,0.002436647
 1966-Aug-21,0.002468202
 1966-Aug-22,0.002503802
 1966-Aug-23,0.002540598
 1966-Aug-24,0.00257624
 1966-Aug-25,0.002609015
 1966-Aug-26,0.002637849
 1966-Aug-27,0.002662209
 1966-Aug-28,0.002681949
 1966-Aug-29,0.002697148
 1966-Aug-30,0.002707945
 1966-Aug-31,0.002714419
 1966-Sep-01,0.0027165
 1966-Sep-02,0.00271395
 1966-Sep-03,0.002706388
 1966-Sep-04,0.002693373
 1966-Sep-05,0.002674531
 1966-Sep-06,0.002649705
 1966-Sep-07,0.002619128
 1966-Sep-08,0.002583576
 1966-Sep-09,0.0025445
 1966-Sep-10,0.002504071
 1966-Sep-11,0.002465129
 1966-Sep-12,0.002430954
 1966-Sep-13,0.002404878
 1966-Sep-14,0.00238974
 1966-Sep-15,0.002387339
 1966-Sep-16,0.002398029
 1966-Sep-17,0.002420631
 1966-Sep-18,0.002452691
 1966-Sep-19,0.00249098
 1966-Sep-20,0.002532058
 1966-Sep-21,0.002572754
 1966-Sep-22,0.002610482
 1966-Sep-23,0.002643384
 1966-Sep-24,0.002670335
 1966-Sep-25,0.002690861
 1966-Sep-26,0.002704996
 1966-Sep-27,0.002713118
 1966-Sep-28,0.002715788
 1966-Sep-29,0.002713592
 1966-Sep-30,0.002707028
 1966-Oct-01,0.002696425
 1966-Oct-02,0.002681925
 1966-Oct-03,0.002663521
 1966-Oct-04,0.002641147
 1966-Oct-05,0.002614824
 1966-Oct-06,0.002584825
 1966-Oct-07,0.002551845
 1966-Oct-08,0.002517147
 1966-Oct-09,0.002482623
 1966-Oct-10,0.002450754
 1966-Oct-11,0.002424393
 1966-Oct-12,0.002406387
 1966-Oct-13,0.00239908
 1966-Oct-14,0.002403806
 1966-Oct-15,0.00242055
 1966-Oct-16,0.002447893
 1966-Oct-17,0.002483266
 1966-Oct-18,0.002523412
 1966-Oct-19,0.002564904
 1966-Oct-20,0.002604585
 1966-Oct-21,0.002639868
 1966-Oct-22,0.002668892
 1966-Oct-23,0.002690552
 1966-Oct-24,0.00270445
 1966-Oct-25,0.002710788
 1966-Oct-26,0.002710228
 1966-Oct-27,0.002703736
 1966-Oct-28,0.002692414
 1966-Oct-29,0.002677353
 1966-Oct-30,0.002659502
 1966-Oct-31,0.002639587
 1966-Nov-01,0.002618081
 1966-Nov-02,0.00259525
 1966-Nov-03,0.002571258
 1966-Nov-04,0.002546317
 1966-Nov-05,0.002520867
 1966-Nov-06,0.002495723
 1966-Nov-07,0.00247217
 1966-Nov-08,0.00245194
 1966-Nov-09,0.002437051
 1966-Nov-10,0.002429507
 1966-Nov-11,0.002430906
 1966-Nov-12,0.002442052
 1966-Nov-13,0.002462687
 1966-Nov-14,0.002491448
 1966-Nov-15,0.002526042
 1966-Nov-16,0.002563593
 1966-Nov-17,0.002601047
 1966-Nov-18,0.002635532
 1966-Nov-19,0.002664643
 1966-Nov-20,0.002686609
 1966-Nov-21,0.002700372
 1966-Nov-22,0.00270559
 1966-Nov-23,0.002702585
 1966-Nov-24,0.002692252
 1966-Nov-25,0.002675924
 1966-Nov-26,0.002655218
 1966-Nov-27,0.002631854
 1966-Nov-28,0.002607469
 1966-Nov-29,0.002583458
 1966-Nov-30,0.002560849
 1966-Dec-01,0.002540263
 1966-Dec-02,0.002521956
 1966-Dec-03,0.002505945
 1966-Dec-04,0.002492186
 1966-Dec-05,0.002480762
 1966-Dec-06,0.002472021
 1966-Dec-07,0.002466629
 1966-Dec-08,0.002465503
 1966-Dec-09,0.002469628
 1966-Dec-10,0.002479795
 1966-Dec-11,0.002496335
 1966-Dec-12,0.00251891
 1966-Dec-13,0.002546437
 1966-Dec-14,0.002577163
 1966-Dec-15,0.002608854
 1966-Dec-16,0.002639066
 1966-Dec-17,0.002665416
 1966-Dec-18,0.002685822
 1966-Dec-19,0.002698689
 1966-Dec-20,0.002703032
 1966-Dec-21,0.002698545
 1966-Dec-22,0.002685615
 1966-Dec-23,0.002665293
 1966-Dec-24,0.002639214
 1966-Dec-25,0.002609462
 1966-Dec-26,0.002578381
 1966-Dec-27,0.002548335
 1966-Dec-28,0.002521448
 1966-Dec-29,0.002499354
 1966-Dec-30,0.002483031
 1966-Dec-31,0.00247275
 1967-Jan-01,0.002468168
 1967-Jan-02,0.002468533
 1967-Jan-03,0.002472947
 1967-Jan-04,0.002480611
 1967-Jan-05,0.002490989
 1967-Jan-06,0.002503851
 1967-Jan-07,0.002519212
 1967-Jan-08,0.002537174
 1967-Jan-09,0.002557736
 1967-Jan-10,0.002580608
 1967-Jan-11,0.002605098
 1967-Jan-12,0.002630082
 1967-Jan-13,0.002654065
 1967-Jan-14,0.002675315
 1967-Jan-15,0.002692047
 1967-Jan-16,0.002702612
 1967-Jan-17,0.002705676
 1967-Jan-18,0.002700379
 1967-Jan-19,0.002686456
 1967-Jan-20,0.002664319
 1967-Jan-21,0.002635102
 1967-Jan-22,0.002600636
 1967-Jan-23,0.002563369
 1967-Jan-24,0.002526172
 1967-Jan-25,0.002492066
 1967-Jan-26,0.002463853
 1967-Jan-27,0.002443728
 1967-Jan-28,0.002432954
 1967-Jan-29,0.002431708
 1967-Jan-30,0.002439149
 1967-Jan-31,0.002453684
 1967-Feb-01,0.002473354
 1967-Feb-02,0.002496217
 1967-Feb-03,0.002520628
 1967-Feb-04,0.002545392
 1967-Feb-05,0.002569772
 1967-Feb-06,0.002593387
 1967-Feb-07,0.002616057
 1967-Feb-08,0.002637623
 1967-Feb-09,0.002657797
 1967-Feb-10,0.002676055
 1967-Feb-11,0.002691605
 1967-Feb-12,0.002703427
 1967-Feb-13,0.002710362
 1967-Feb-14,0.002711253
 1967-Feb-15,0.002705102
 1967-Feb-16,0.002691238
 1967-Feb-17,0.002669474
 1967-Feb-18,0.002640245
 1967-Feb-19,0.002604706
 1967-Feb-20,0.002564775
 1967-Feb-21,0.002523093
 1967-Feb-22,0.002482856
 1967-Feb-23,0.002447511
 1967-Feb-24,0.002420307
 1967-Feb-25,0.002403776
 1967-Feb-26,0.002399287
 1967-Feb-27,0.0024068
 1967-Feb-28,0.002424933
 1967-Mar-01,0.002451318
 1967-Mar-02,0.0024831
 1967-Mar-03,0.002517442
 1967-Mar-04,0.002551895
 1967-Mar-05,0.002584604
 1967-Mar-06,0.002614353
 1967-Mar-07,0.002640489
 1967-Mar-08,0.002662777
 1967-Mar-09,0.002681226
 1967-Mar-10,0.002695908
 1967-Mar-11,0.002706825
 1967-Mar-12,0.002713807
 1967-Mar-13,0.002716479
 1967-Mar-14,0.002714293
 1967-Mar-15,0.002706602
 1967-Mar-16,0.002692794
 1967-Mar-17,0.002672448
 1967-Mar-18,0.002645504
 1967-Mar-19,0.002612431
 1967-Mar-20,0.002574366
 1967-Mar-21,0.002533199
 1967-Mar-22,0.002491564
 1967-Mar-23,0.002452686
 1967-Mar-24,0.002420066
 1967-Mar-25,0.00239699
 1967-Mar-26,0.002385954
 1967-Mar-27,0.002388156
 1967-Mar-28,0.002403241
 1967-Mar-29,0.002429387
 1967-Mar-30,0.002463718
 1967-Mar-31,0.002502864
 1967-Apr-01,0.00254351
 1967-Apr-02,0.002582795
 1967-Apr-03,0.002618538
 1967-Apr-04,0.002649294
 1967-Apr-05,0.002674303
 1967-Apr-06,0.002693356
 1967-Apr-07,0.002706633
 1967-Apr-08,0.002714531
 1967-Apr-09,0.002717497
 1967-Apr-10,0.002715906
 1967-Apr-11,0.002709974
 1967-Apr-12,0.002699728
 1967-Apr-13,0.002685039
 1967-Apr-14,0.002665707
 1967-Apr-15,0.002641598
 1967-Apr-16,0.002612808
 1967-Apr-17,0.002579838
 1967-Apr-18,0.00254375
 1967-Apr-19,0.002506267
 1967-Apr-20,0.002469779
 1967-Apr-21,0.002437196
 1967-Apr-22,0.002411639
 1967-Apr-23,0.002395962
 1967-Apr-24,0.002392212
 1967-Apr-25,0.00240117
 1967-Apr-26,0.002422142
 1967-Apr-27,0.002453078
 1967-Apr-28,0.002490969
 1967-Apr-29,0.002532382
 1967-Apr-30,0.00257396
 1967-May-01,0.002612806
 1967-May-02,0.002646697
 1967-May-03,0.002674157
 1967-May-04,0.002694434
 1967-May-05,0.002707398
 1967-May-06,0.00271341
 1967-May-07,0.002713155
 1967-May-08,0.002707492
 1967-May-09,0.002697298
 1967-May-10,0.002683352
 1967-May-11,0.00266625
 1967-May-12,0.002646384
 1967-May-13,0.002623982
 1967-May-14,0.002599198
 1967-May-15,0.00257226
 1967-May-16,0.002543636
 1967-May-17,0.002514186
 1967-May-18,0.00248527
 1967-May-19,0.002458751
 1967-May-20,0.002436873
 1967-May-21,0.002421983
 1967-May-22,0.002416137
 1967-May-23,0.002420666
 1967-May-24,0.002435834
 1967-May-25,0.002460703
 1967-May-26,0.002493245
 1967-May-27,0.002530672
 1967-May-28,0.00256986
 1967-May-29,0.002607756
 1967-May-30,0.002641701
 1967-May-31,0.002669635
 1967-Jun-01,0.002690191
 1967-Jun-02,0.002702706
 1967-Jun-03,0.002707169
 1967-Jun-04,0.002704128
 1967-Jun-05,0.00269456
 1967-Jun-06,0.002679725
 1967-Jun-07,0.002661007
 1967-Jun-08,0.002639757
 1967-Jun-09,0.002617161
 1967-Jun-10,0.002594147
 1967-Jun-11,0.002571357
 1967-Jun-12,0.002549187
 1967-Jun-13,0.002527893
 1967-Jun-14,0.002507743
 1967-Jun-15,0.002489174
 1967-Jun-16,0.002472906
 1967-Jun-17,0.002459984
 1967-Jun-18,0.002451695
 1967-Jun-19,0.002449381
 1967-Jun-20,0.00245416
 1967-Jun-21,0.002466627
 1967-Jun-22,0.002486623
 1967-Jun-23,0.002513149
 1967-Jun-24,0.002544433
 1967-Jun-25,0.002578149
 1967-Jun-26,0.002611708
 1967-Jun-27,0.002642557
 1967-Jun-28,0.002668435
 1967-Jun-29,0.002687564
 1967-Jun-30,0.002698766
 1967-Jul-01,0.002701517
 1967-Jul-02,0.002695952
 1967-Jul-03,0.002682817
 1967-Jul-04,0.002663388
 1967-Jul-05,0.002639341
 1967-Jul-06,0.00261259
 1967-Jul-07,0.002585095
 1967-Jul-08,0.00255866
 1967-Jul-09,0.00253475
 1967-Jul-10,0.002514373
 1967-Jul-11,0.002498042
 1967-Jul-12,0.002485843
 1967-Jul-13,0.002477584
 1967-Jul-14,0.002472984
 1967-Jul-15,0.00247185
 1967-Jul-16,0.002474185
 1967-Jul-17,0.002480204
 1967-Jul-18,0.002490241
 1967-Jul-19,0.002504586
 1967-Jul-20,0.002523288
 1967-Jul-21,0.002545989
 1967-Jul-22,0.00257183
 1967-Jul-23,0.002599456
 1967-Jul-24,0.002627123
 1967-Jul-25,0.002652865
 1967-Jul-26,0.002674697
 1967-Jul-27,0.002690815
 1967-Jul-28,0.002699769
 1967-Jul-29,0.002700603
 1967-Jul-30,0.002692951
 1967-Jul-31,0.002677097
 1967-Aug-01,0.002653983
 1967-Aug-02,0.002625174
 1967-Aug-03,0.002592765
 1967-Aug-04,0.002559208
 1967-Aug-05,0.002527085
 1967-Aug-06,0.002498814
 1967-Aug-07,0.002476357
 1967-Aug-08,0.002460972
 1967-Aug-09,0.0024531
 1967-Aug-10,0.002452398
 1967-Aug-11,0.002457934
 1967-Aug-12,0.002468468
 1967-Aug-13,0.002482732
 1967-Aug-14,0.002499659
 1967-Aug-15,0.002518481
 1967-Aug-16,0.00253873
 1967-Aug-17,0.002560132
 1967-Aug-18,0.002582464
 1967-Aug-19,0.00260539
 1967-Aug-20,0.002628347
 1967-Aug-21,0.002650478
 1967-Aug-22,0.002670648
 1967-Aug-23,0.002687517
 1967-Aug-24,0.002699663
 1967-Aug-25,0.002705739
 1967-Aug-26,0.002704626
 1967-Aug-27,0.002695589
 1967-Aug-28,0.002678413
 1967-Aug-29,0.002653505
 1967-Aug-30,0.002621967
 1967-Aug-31,0.002585606
 1967-Sep-01,0.002546874
 1967-Sep-02,0.002508703
 1967-Sep-03,0.002474221
 1967-Sep-04,0.002446373
 1967-Sep-05,0.002427489
 1967-Sep-06,0.002418911
 1967-Sep-07,0.002420799
 1967-Sep-08,0.00243218
 1967-Sep-09,0.002451231
 1967-Sep-10,0.002475694
 1967-Sep-11,0.002503292
 1967-Sep-12,0.002532051
 1967-Sep-13,0.002560474
 1967-Sep-14,0.00258757
 1967-Sep-15,0.002612776
 1967-Sep-16,0.002635816
 1967-Sep-17,0.002656533
 1967-Sep-18,0.002674736
 1967-Sep-19,0.002690087
 1967-Sep-20,0.002702044
 1967-Sep-21,0.002709865
 1967-Sep-22,0.002712673
 1967-Sep-23,0.002709561
 1967-Sep-24,0.002699737
 1967-Sep-25,0.002682678
 1967-Sep-26,0.002658292
 1967-Sep-27,0.002627067
 1967-Sep-28,0.002590181
 1967-Sep-29,0.00254957
 1967-Sep-30,0.00250789
 1967-Oct-01,0.002468361
 1967-Oct-02,0.002434446
 1967-Oct-03,0.002409386
 1967-Oct-04,0.002395656
 1967-Oct-05,0.002394495
 1967-Oct-06,0.002405667
 1967-Oct-07,0.002427554
 1967-Oct-08,0.002457542
 1967-Oct-09,0.002492555
 1967-Oct-10,0.002529572
 1967-Oct-11,0.002566004
 1967-Oct-12,0.002599899
 1967-Oct-13,0.002629983
 1967-Oct-14,0.002655584
 1967-Oct-15,0.002676497
 1967-Oct-16,0.002692804
 1967-Oct-17,0.002704705
 1967-Oct-18,0.002712369
 1967-Oct-19,0.002715829
 1967-Oct-20,0.00271493
 1967-Oct-21,0.002709335
 1967-Oct-22,0.00269859
 1967-Oct-23,0.002682239
 1967-Oct-24,0.002659971
 1967-Oct-25,0.002631795
 1967-Oct-26,0.002598213
 1967-Oct-27,0.002560365
 1967-Oct-28,0.002520124
 1967-Oct-29,0.002480093
 1967-Oct-30,0.00244345
 1967-Oct-31,0.002413617
 1967-Nov-01,0.002393759
 1967-Nov-02,0.002386202
 1967-Nov-03,0.002391927
 1967-Nov-04,0.002410344
 1967-Nov-05,0.002439413
 1967-Nov-06,0.002476079
 1967-Nov-07,0.00251685
 1967-Nov-08,0.002558337
 1967-Nov-09,0.002597651
 1967-Nov-10,0.002632615
 1967-Nov-11,0.002661817
 1967-Nov-12,0.002684561
 1967-Nov-13,0.002700737
 1967-Nov-14,0.00271066
 1967-Nov-15,0.002714901
 1967-Nov-16,0.002714115
 1967-Nov-17,0.002708905
 1967-Nov-18,0.002699718
 1967-Nov-19,0.002686795
 1967-Nov-20,0.002670183
 1967-Nov-21,0.002649804
 1967-Nov-22,0.002625583
 1967-Nov-23,0.002597608
 1967-Nov-24,0.002566314
 1967-Nov-25,0.002532647
 1967-Nov-26,0.002498175
 1967-Nov-27,0.002465105
 1967-Nov-28,0.002436149
 1967-Nov-29,0.002414222
 1967-Nov-30,0.002401979
 1967-Dec-01,0.002401291
 1967-Dec-02,0.0024128
 1967-Dec-03,0.002435718
 1967-Dec-04,0.002467946
 1967-Dec-05,0.002506458
 1967-Dec-06,0.002547818
 1967-Dec-07,0.002588671
 1967-Dec-08,0.002626119
 1967-Dec-09,0.00265794
 1967-Dec-10,0.002682679
 1967-Dec-11,0.002699629
 1967-Dec-12,0.002708752
 1967-Dec-13,0.00271055
 1967-Dec-14,0.002705917
 1967-Dec-15,0.002695966
 1967-Dec-16,0.002681876
 1967-Dec-17,0.002664736
 1967-Dec-18,0.002645433
 1967-Dec-19,0.002624597
 1967-Dec-20,0.002602596
 1967-Dec-21,0.002579617
 1967-Dec-22,0.002555795
 1967-Dec-23,0.002531389
 1967-Dec-24,0.002506952
 1967-Dec-25,0.002483461
 1967-Dec-26,0.002462366
 1967-Dec-27,0.002445501
 1967-Dec-28,0.002434861
 1967-Dec-29,0.00243225
 1967-Dec-30,0.002438883
 1967-Dec-31,0.00245505
 1968-Jan-01,0.00247995
 1968-Jan-02,0.002511755
 1968-Jan-03,0.002547874
 1968-Jan-04,0.002585328
 1968-Jan-05,0.002621139
 1968-Jan-06,0.002652657
 1968-Jan-07,0.002677782
 1968-Jan-08,0.002695092
 1968-Jan-09,0.002703885
 1968-Jan-10,0.00270416
 1968-Jan-11,0.002696546
 1968-Jan-12,0.002682197
 1968-Jan-13,0.002662647
 1968-Jan-14,0.002639637
 1968-Jan-15,0.002614936
 1968-Jan-16,0.002590149
 1968-Jan-17,0.002566562
 1968-Jan-18,0.002545054
 1968-Jan-19,0.002526075
 1968-Jan-20,0.002509737
 1968-Jan-21,0.002495961
 1968-Jan-22,0.002484671
 1968-Jan-23,0.002475973
 1968-Jan-24,0.002470259
 1968-Jan-25,0.00246822
 1968-Jan-26,0.002470722
 1968-Jan-27,0.002478605
 1968-Jan-28,0.002492409
 1968-Jan-29,0.002512142
 1968-Jan-30,0.002537129
 1968-Jan-31,0.002566001
 1968-Feb-01,0.002596816
 1968-Feb-02,0.002627284
 1968-Feb-03,0.002655027
 1968-Feb-04,0.002677833
 1968-Feb-05,0.002693872
 1968-Feb-06,0.002701848
 1968-Feb-07,0.002701104
 1968-Feb-08,0.002691664
 1968-Feb-09,0.002674241
 1968-Feb-10,0.002650181
 1968-Feb-11,0.002621371
 1968-Feb-12,0.002590077
 1968-Feb-13,0.002558727
 1968-Feb-14,0.002529658
 1968-Feb-15,0.002504841
 1968-Feb-16,0.002485658
 1968-Feb-17,0.002472769
 1968-Feb-18,0.002466128
 1968-Feb-19,0.00246513
 1968-Feb-20,0.002468855
 1968-Feb-21,0.002476342
 1968-Feb-22,0.002486801
 1968-Feb-23,0.002499741
 1968-Feb-24,0.002514964
 1968-Feb-25,0.002532463
 1968-Feb-26,0.002552254
 1968-Feb-27,0.002574185
 1968-Feb-28,0.002597788
 1968-Feb-29,0.002622197
 1968-Mar-01,0.002646156
 1968-Mar-02,0.002668109
 1968-Mar-03,0.002686355
 1968-Mar-04,0.002699222
 1968-Mar-05,0.002705251
 1968-Mar-06,0.002703367
 1968-Mar-07,0.002693017
 1968-Mar-08,0.002674277
 1968-Mar-09,0.002647919
 1968-Mar-10,0.002615429
 1968-Mar-11,0.00257896
 1968-Mar-12,0.002541199
 1968-Mar-13,0.002505137
 1968-Mar-14,0.002473741
 1968-Mar-15,0.002449565
 1968-Mar-16,0.002434376
 1968-Mar-17,0.002428901
 1968-Mar-18,0.002432775
 1968-Mar-19,0.002444718
 1968-Mar-20,0.002462875
 1968-Mar-21,0.002485214
 1968-Mar-22,0.002509871
 1968-Mar-23,0.002535369
 1968-Mar-24,0.002560694
 1968-Mar-25,0.002585256
 1968-Mar-26,0.002608752
 1968-Mar-27,0.002631
 1968-Mar-28,0.002651775
 1968-Mar-29,0.002670679
 1968-Mar-30,0.002687077
 1968-Mar-31,0.002700091
 1968-Apr-01,0.00270867
 1968-Apr-02,0.002711696
 1968-Apr-03,0.002708138
 1968-Apr-04,0.002697206
 1968-Apr-05,0.002678515
 1968-Apr-06,0.002652231
 1968-Apr-07,0.002619188
 1968-Apr-08,0.00258096
 1968-Apr-09,0.002539863
 1968-Apr-10,0.002498847
 1968-Apr-11,0.002461256
 1968-Apr-12,0.002430444
 1968-Apr-13,0.002409283
 1968-Apr-14,0.002399672
 1968-Apr-15,0.002402189
 1968-Apr-16,0.002416023
 1968-Apr-17,0.002439205
 1968-Apr-18,0.002469058
